"","hs6","Tariff","tarrif_increase","date","imposed_by"
"67756",400400,"us200b2",0.15,20190509,"USA"
"67757",400510,"us200b2",0.15,20190509,"USA"
"67758",400520,"us200b2",0.15,20190509,"USA"
"67759",400591,"us200b2",0.15,20190509,"USA"
"67760",400599,"us200b2",0.15,20190509,"USA"
"67761",400610,"us200b2",0,20190509,"USA"
"67762",400690,"us200b2",0.15,20190509,"USA"
"67763",400700,"us200b2",0.15,20190509,"USA"
"67764",400811,"us200b2",0.15,20190509,"USA"
"67765",400819,"us200b2",0.15,20190509,"USA"
"67766",400821,"us200b2",0.15,20190509,"USA"
"67767",400829,"us200b2",0.15,20190509,"USA"
"67768",400911,"us200b2",0.15,20190509,"USA"
"67769",400912,"us200b2",0,20190509,"USA"
"67770",400921,"us200b2",0.15,20190509,"USA"
"67771",400922,"us200b2",0.15,20190509,"USA"
"67772",400931,"us200b2",0.15,20190509,"USA"
"67773",400932,"us200b2",0.15,20190509,"USA"
"67774",400941,"us200b2",0.15,20190509,"USA"
"67775",400942,"us200b2",0,20190509,"USA"
"67776",401011,"us200b2",0,20190509,"USA"
"67777",401012,"us200b2",0.15,20190509,"USA"
"67778",401019,"us200b2",0.15,20190509,"USA"
"67779",401031,"us200b2",0.15,20190509,"USA"
"67780",401032,"us200b2",0.15,20190509,"USA"
"67781",401033,"us200b2",0.15,20190509,"USA"
"67782",401034,"us200b2",0.15,20190509,"USA"
"67783",401035,"us200b2",0.15,20190509,"USA"
"67784",401036,"us200b2",0.15,20190509,"USA"
"67785",401039,"us200b2",0.15,20190509,"USA"
"67786",401110,"us200b2",0.15,20190509,"USA"
"67787",401120,"us200b2",0.15,20190509,"USA"
"67788",401130,"us200b2",0,20190509,"USA"
"67789",401140,"us200b2",0.15,20190509,"USA"
"67790",401150,"us200b2",0.15,20190509,"USA"
"67791",401161,"us200b2",0,20190509,"USA"
"67792",401162,"us200b2",0,20190509,"USA"
"67793",401163,"us200b2",0,20190509,"USA"
"67794",401169,"us200b2",0,20190509,"USA"
"67795",401170,"us200b2",0.15,20190509,"USA"
"67796",401180,"us200b2",0.15,20190509,"USA"
"67797",401190,"us200b2",0.15,20190509,"USA"
"67798",401192,"us200b2",0,20190509,"USA"
"67799",401193,"us200b2",0,20190509,"USA"
"67800",401194,"us200b2",0,20190509,"USA"
"67801",401199,"us200b2",0,20190509,"USA"
"67802",401211,"us200b2",0.15,20190509,"USA"
"67803",401212,"us200b2",0.15,20190509,"USA"
"67804",401213,"us200b2",0,20190509,"USA"
"67805",401219,"us200b2",0.15,20190509,"USA"
"67806",401220,"us200b2",0.15,20190509,"USA"
"67807",401290,"us200b2",0.15,20190509,"USA"
"67808",401310,"us200b2",0.15,20190509,"USA"
"67809",401320,"us200b2",0.15,20190509,"USA"
"67810",401390,"us200b2",0.15,20190509,"USA"
"67811",401410,"us200b2",0,20190509,"USA"
"67812",401490,"us200b2",0,20190509,"USA"
"67813",401511,"us200b2",0,20190509,"USA"
"67814",401519,"us200b2",0.15,20190509,"USA"
"67815",401590,"us200b2",0.15,20190509,"USA"
"67816",401610,"us200b2",0.15,20190509,"USA"
"67817",401691,"us200b2",0.15,20190509,"USA"
"67818",401692,"us200b2",0,20190509,"USA"
"67819",401693,"us200b2",0.15,20190509,"USA"
"67820",401694,"us200b2",0.15,20190509,"USA"
"67821",401695,"us200b2",0,20190509,"USA"
"67822",401699,"us200b2",0.15,20190509,"USA"
"67823",401700,"us200b2",0.15,20190509,"USA"
"67824",410120,"us200b2",0,20190509,"USA"
"67825",410150,"us200b2",0,20190509,"USA"
"67826",410190,"us200b2",0,20190509,"USA"
"67827",410210,"us200b2",0,20190509,"USA"
"67828",410221,"us200b2",0,20190509,"USA"
"67829",410229,"us200b2",0,20190509,"USA"
"67830",410320,"us200b2",0,20190509,"USA"
"67831",410330,"us200b2",0,20190509,"USA"
"67832",410390,"us200b2",0,20190509,"USA"
"67833",410411,"us200b2",0.15,20190509,"USA"
"67834",410419,"us200b2",0.15,20190509,"USA"
"67835",410441,"us200b2",0.15,20190509,"USA"
"67836",410449,"us200b2",0.15,20190509,"USA"
"67837",410510,"us200b2",0.15,20190509,"USA"
"67838",410530,"us200b2",0.15,20190509,"USA"
"67839",410621,"us200b2",0.15,20190509,"USA"
"67840",410622,"us200b2",0.15,20190509,"USA"
"67841",410631,"us200b2",0.15,20190509,"USA"
"67842",410632,"us200b2",0.15,20190509,"USA"
"67843",410640,"us200b2",0.15,20190509,"USA"
"67844",410691,"us200b2",0.15,20190509,"USA"
"67845",410692,"us200b2",0.15,20190509,"USA"
"67846",410711,"us200b2",0.15,20190509,"USA"
"67847",410712,"us200b2",0.15,20190509,"USA"
"67848",410719,"us200b2",0.15,20190509,"USA"
"67849",410791,"us200b2",0.15,20190509,"USA"
"67850",410792,"us200b2",0.15,20190509,"USA"
"67851",410799,"us200b2",0.15,20190509,"USA"
"67852",411200,"us200b2",0.15,20190509,"USA"
"67853",411310,"us200b2",0.15,20190509,"USA"
"67854",411320,"us200b2",0.15,20190509,"USA"
"67855",411330,"us200b2",0.15,20190509,"USA"
"67856",411390,"us200b2",0.15,20190509,"USA"
"67857",411410,"us200b2",0.15,20190509,"USA"
"67858",411420,"us200b2",0.15,20190509,"USA"
"67859",411510,"us200b2",0.15,20190509,"USA"
"67860",411520,"us200b2",0,20190509,"USA"
"67861",420100,"us200b2",0.15,20190509,"USA"
"67862",420211,"us200b2",0.15,20190509,"USA"
"67863",420212,"us200b2",0.15,20190509,"USA"
"67864",420219,"us200b2",0.15,20190509,"USA"
"67865",420221,"us200b2",0.15,20190509,"USA"
"67866",420222,"us200b2",0.15,20190509,"USA"
"67867",420229,"us200b2",0.15,20190509,"USA"
"67868",420231,"us200b2",0.15,20190509,"USA"
"67869",420232,"us200b2",0.15,20190509,"USA"
"67870",420239,"us200b2",0.15,20190509,"USA"
"67871",420291,"us200b2",0.15,20190509,"USA"
"67872",420292,"us200b2",0.15,20190509,"USA"
"67873",420299,"us200b2",0.15,20190509,"USA"
"67874",420310,"us200b2",0.15,20190509,"USA"
"67875",420321,"us200b2",0.15,20190509,"USA"
"67876",420329,"us200b2",0.15,20190509,"USA"
"67877",420330,"us200b2",0.15,20190509,"USA"
"67878",420340,"us200b2",0.15,20190509,"USA"
"67879",420500,"us200b2",0.15,20190509,"USA"
"67880",420600,"us200b2",0,20190509,"USA"
"67881",430110,"us200b2",0,20190509,"USA"
"67882",430130,"us200b2",0,20190509,"USA"
"67883",430160,"us200b2",0,20190509,"USA"
"67884",430180,"us200b2",0,20190509,"USA"
"67885",430190,"us200b2",0,20190509,"USA"
"67886",430211,"us200b2",0.15,20190509,"USA"
"67887",430219,"us200b2",0.15,20190509,"USA"
"67888",430220,"us200b2",0.15,20190509,"USA"
"67889",430230,"us200b2",0.15,20190509,"USA"
"67890",430310,"us200b2",0.15,20190509,"USA"
"67891",430390,"us200b2",0.15,20190509,"USA"
"67892",430400,"us200b2",0.15,20190509,"USA"
"67893",440110,"us200b2",0,20190509,"USA"
"67894",440111,"us200b2",0.15,20190509,"USA"
"67895",440112,"us200b2",0.15,20190509,"USA"
"67896",440121,"us200b2",0.15,20190509,"USA"
"67897",440122,"us200b2",0.15,20190509,"USA"
"67898",440131,"us200b2",0.15,20190509,"USA"
"67899",440139,"us200b2",0.15,20190509,"USA"
"67900",440140,"us200b2",0.15,20190509,"USA"
"67901",440210,"us200b2",0.15,20190509,"USA"
"67902",440290,"us200b2",0.15,20190509,"USA"
"67903",440310,"us200b2",0,20190509,"USA"
"67904",440311,"us200b2",0.15,20190509,"USA"
"67905",440312,"us200b2",0.15,20190509,"USA"
"67906",440320,"us200b2",0,20190509,"USA"
"67907",440321,"us200b2",0.15,20190509,"USA"
"67908",440322,"us200b2",0.15,20190509,"USA"
"67909",440323,"us200b2",0.15,20190509,"USA"
"67910",440324,"us200b2",0.15,20190509,"USA"
"67911",440325,"us200b2",0.15,20190509,"USA"
"67912",440326,"us200b2",0.15,20190509,"USA"
"67913",440341,"us200b2",0.15,20190509,"USA"
"67914",440349,"us200b2",0.15,20190509,"USA"
"67915",440391,"us200b2",0.15,20190509,"USA"
"67916",440392,"us200b2",0,20190509,"USA"
"67917",440393,"us200b2",0.15,20190509,"USA"
"67918",440394,"us200b2",0.15,20190509,"USA"
"67919",440395,"us200b2",0.15,20190509,"USA"
"67920",440396,"us200b2",0.15,20190509,"USA"
"67921",440397,"us200b2",0.15,20190509,"USA"
"67922",440398,"us200b2",0.15,20190509,"USA"
"67923",440399,"us200b2",0.15,20190509,"USA"
"67924",440410,"us200b2",0.15,20190509,"USA"
"67925",440420,"us200b2",0.15,20190509,"USA"
"67926",440500,"us200b2",0.15,20190509,"USA"
"67927",440610,"us200b2",0,20190509,"USA"
"67928",440611,"us200b2",0.15,20190509,"USA"
"67929",440612,"us200b2",0.15,20190509,"USA"
"67930",440690,"us200b2",0,20190509,"USA"
"67931",440691,"us200b2",0.15,20190509,"USA"
"67932",440692,"us200b2",0.15,20190509,"USA"
"67933",440710,"us200b2",0,20190509,"USA"
"67934",440711,"us200b2",0.15,20190509,"USA"
"67935",440712,"us200b2",0.15,20190509,"USA"
"67936",440719,"us200b2",0.15,20190509,"USA"
"67937",440721,"us200b2",0.15,20190509,"USA"
"67938",440722,"us200b2",0.15,20190509,"USA"
"67939",440725,"us200b2",0.15,20190509,"USA"
"67940",440726,"us200b2",0.15,20190509,"USA"
"67941",440727,"us200b2",0.15,20190509,"USA"
"67942",440728,"us200b2",0.15,20190509,"USA"
"67943",440729,"us200b2",0.15,20190509,"USA"
"67944",440791,"us200b2",0.15,20190509,"USA"
"67945",440792,"us200b2",0.15,20190509,"USA"
"67946",440793,"us200b2",0.15,20190509,"USA"
"67947",440794,"us200b2",0.15,20190509,"USA"
"67948",440795,"us200b2",0.15,20190509,"USA"
"67949",440796,"us200b2",0.15,20190509,"USA"
"67950",440797,"us200b2",0.15,20190509,"USA"
"67951",440799,"us200b2",0.15,20190509,"USA"
"67952",440810,"us200b2",0.15,20190509,"USA"
"67953",440831,"us200b2",0.15,20190509,"USA"
"67954",440839,"us200b2",0.15,20190509,"USA"
"67955",440890,"us200b2",0.15,20190509,"USA"
"67956",440910,"us200b2",0.15,20190509,"USA"
"67957",440921,"us200b2",0.15,20190509,"USA"
"67958",440922,"us200b2",0.15,20190509,"USA"
"67959",440929,"us200b2",0.15,20190509,"USA"
"67960",441011,"us200b2",0.15,20190509,"USA"
"67961",441012,"us200b2",0.15,20190509,"USA"
"67962",441019,"us200b2",0.15,20190509,"USA"
"67963",441090,"us200b2",0.15,20190509,"USA"
"67964",441112,"us200b2",0.15,20190509,"USA"
"67965",441113,"us200b2",0.15,20190509,"USA"
"67966",441114,"us200b2",0.15,20190509,"USA"
"67967",441192,"us200b2",0.15,20190509,"USA"
"67968",441193,"us200b2",0.15,20190509,"USA"
"67969",441194,"us200b2",0.15,20190509,"USA"
"67970",441210,"us200b2",0.15,20190509,"USA"
"67971",441231,"us200b2",0.15,20190509,"USA"
"67972",441232,"us200b2",0,20190509,"USA"
"67973",441233,"us200b2",0.15,20190509,"USA"
"67974",441234,"us200b2",0.15,20190509,"USA"
"67975",441239,"us200b2",0.15,20190509,"USA"
"67976",441294,"us200b2",0.15,20190509,"USA"
"67977",441299,"us200b2",0.15,20190509,"USA"
"67978",441300,"us200b2",0.15,20190509,"USA"
"67979",441400,"us200b2",0,20190509,"USA"
"67980",441510,"us200b2",0.15,20190509,"USA"
"67981",441520,"us200b2",0.15,20190509,"USA"
"67982",441600,"us200b2",0.15,20190509,"USA"
"67983",441700,"us200b2",0.15,20190509,"USA"
"67984",441810,"us200b2",0.15,20190509,"USA"
"67985",441820,"us200b2",0.15,20190509,"USA"
"67986",441840,"us200b2",0.15,20190509,"USA"
"67987",441850,"us200b2",0.15,20190509,"USA"
"67988",441860,"us200b2",0.15,20190509,"USA"
"67989",441871,"us200b2",0,20190509,"USA"
"67990",441872,"us200b2",0,20190509,"USA"
"67991",441873,"us200b2",0.15,20190509,"USA"
"67992",441874,"us200b2",0.15,20190509,"USA"
"67993",441875,"us200b2",0.15,20190509,"USA"
"67994",441879,"us200b2",0.15,20190509,"USA"
"67995",441890,"us200b2",0,20190509,"USA"
"67996",441891,"us200b2",0.15,20190509,"USA"
"67997",441899,"us200b2",0.15,20190509,"USA"
"67998",441900,"us200b2",0,20190509,"USA"
"67999",441911,"us200b2",0,20190509,"USA"
"68000",441912,"us200b2",0,20190509,"USA"
"68001",441919,"us200b2",0,20190509,"USA"
"68002",441990,"us200b2",0,20190509,"USA"
"68003",442010,"us200b2",0,20190509,"USA"
"68004",442090,"us200b2",0.15,20190509,"USA"
"68005",442110,"us200b2",0,20190509,"USA"
"68006",442190,"us200b2",0,20190509,"USA"
"68007",442191,"us200b2",0.15,20190509,"USA"
"68008",442199,"us200b2",0.15,20190509,"USA"
"68009",450110,"us200b2",0.15,20190509,"USA"
"68010",450190,"us200b2",0.15,20190509,"USA"
"68011",450200,"us200b2",0.15,20190509,"USA"
"68012",450310,"us200b2",0.15,20190509,"USA"
"68013",450390,"us200b2",0.15,20190509,"USA"
"68014",450410,"us200b2",0.15,20190509,"USA"
"68015",450490,"us200b2",0.15,20190509,"USA"
"68016",460121,"us200b2",0.15,20190509,"USA"
"68017",460122,"us200b2",0.15,20190509,"USA"
"68018",460129,"us200b2",0.15,20190509,"USA"
"68019",460192,"us200b2",0.15,20190509,"USA"
"68020",460193,"us200b2",0.15,20190509,"USA"
"68021",460194,"us200b2",0.15,20190509,"USA"
"68022",460199,"us200b2",0.15,20190509,"USA"
"68023",460211,"us200b2",0.15,20190509,"USA"
"68024",460212,"us200b2",0.15,20190509,"USA"
"68025",460219,"us200b2",0.15,20190509,"USA"
"68026",460290,"us200b2",0.15,20190509,"USA"
"68027",470100,"us200b2",0.15,20190509,"USA"
"68028",470200,"us200b2",0.15,20190509,"USA"
"68029",470311,"us200b2",0.15,20190509,"USA"
"68030",470319,"us200b2",0.15,20190509,"USA"
"68031",470321,"us200b2",0.15,20190509,"USA"
"68032",470329,"us200b2",0.15,20190509,"USA"
"68033",470411,"us200b2",0.15,20190509,"USA"
"68034",470419,"us200b2",0.15,20190509,"USA"
"68035",470421,"us200b2",0.15,20190509,"USA"
"68036",470429,"us200b2",0.15,20190509,"USA"
"68037",470500,"us200b2",0.15,20190509,"USA"
"68038",470610,"us200b2",0.15,20190509,"USA"
"68039",470620,"us200b2",0.15,20190509,"USA"
"68040",470630,"us200b2",0.15,20190509,"USA"
"68041",470691,"us200b2",0.15,20190509,"USA"
"68042",470692,"us200b2",0.15,20190509,"USA"
"68043",470693,"us200b2",0.15,20190509,"USA"
"68044",470710,"us200b2",0.15,20190509,"USA"
"68045",470720,"us200b2",0.15,20190509,"USA"
"68046",470730,"us200b2",0.15,20190509,"USA"
"68047",470790,"us200b2",0.15,20190509,"USA"
"68048",480100,"us200b2",0.15,20190509,"USA"
"68049",480210,"us200b2",0.15,20190509,"USA"
"68050",480220,"us200b2",0.15,20190509,"USA"
"68051",480240,"us200b2",0.15,20190509,"USA"
"68052",480254,"us200b2",0.15,20190509,"USA"
"68053",480255,"us200b2",0.15,20190509,"USA"
"68054",480256,"us200b2",0.15,20190509,"USA"
"68055",480257,"us200b2",0.15,20190509,"USA"
"68056",480258,"us200b2",0.15,20190509,"USA"
"68057",480261,"us200b2",0.15,20190509,"USA"
"68058",480262,"us200b2",0.15,20190509,"USA"
"68059",480269,"us200b2",0.15,20190509,"USA"
"68060",480300,"us200b2",0.15,20190509,"USA"
"68061",480411,"us200b2",0.15,20190509,"USA"
"68062",480419,"us200b2",0.15,20190509,"USA"
"68063",480421,"us200b2",0.15,20190509,"USA"
"68064",480429,"us200b2",0.15,20190509,"USA"
"68065",480431,"us200b2",0.15,20190509,"USA"
"68066",480439,"us200b2",0.15,20190509,"USA"
"68067",480441,"us200b2",0.15,20190509,"USA"
"68068",480442,"us200b2",0.15,20190509,"USA"
"68069",480449,"us200b2",0.15,20190509,"USA"
"68070",480451,"us200b2",0.15,20190509,"USA"
"68071",480452,"us200b2",0.15,20190509,"USA"
"68072",480459,"us200b2",0.15,20190509,"USA"
"68073",480511,"us200b2",0.15,20190509,"USA"
"68074",480512,"us200b2",0.15,20190509,"USA"
"68075",480519,"us200b2",0.15,20190509,"USA"
"68076",480524,"us200b2",0.15,20190509,"USA"
"68077",480525,"us200b2",0.15,20190509,"USA"
"68078",480530,"us200b2",0.15,20190509,"USA"
"68079",480540,"us200b2",0.15,20190509,"USA"
"68080",480550,"us200b2",0.15,20190509,"USA"
"68081",480591,"us200b2",0.15,20190509,"USA"
"68082",480592,"us200b2",0.15,20190509,"USA"
"68083",480593,"us200b2",0.15,20190509,"USA"
"68084",480610,"us200b2",0.15,20190509,"USA"
"68085",480620,"us200b2",0.15,20190509,"USA"
"68086",480630,"us200b2",0.15,20190509,"USA"
"68087",480640,"us200b2",0.15,20190509,"USA"
"68088",480700,"us200b2",0.15,20190509,"USA"
"68089",480810,"us200b2",0.15,20190509,"USA"
"68090",480840,"us200b2",0.15,20190509,"USA"
"68091",480890,"us200b2",0.15,20190509,"USA"
"68092",480920,"us200b2",0.15,20190509,"USA"
"68093",480990,"us200b2",0.15,20190509,"USA"
"68094",481013,"us200b2",0.15,20190509,"USA"
"68095",481014,"us200b2",0.15,20190509,"USA"
"68096",481019,"us200b2",0.15,20190509,"USA"
"68097",481022,"us200b2",0.15,20190509,"USA"
"68098",481029,"us200b2",0.15,20190509,"USA"
"68099",481031,"us200b2",0.15,20190509,"USA"
"68100",481032,"us200b2",0.15,20190509,"USA"
"68101",481039,"us200b2",0.15,20190509,"USA"
"68102",481092,"us200b2",0.15,20190509,"USA"
"68103",481099,"us200b2",0.15,20190509,"USA"
"68104",481110,"us200b2",0.15,20190509,"USA"
"68105",481141,"us200b2",0.15,20190509,"USA"
"68106",481149,"us200b2",0.15,20190509,"USA"
"68107",481151,"us200b2",0.15,20190509,"USA"
"68108",481159,"us200b2",0.15,20190509,"USA"
"68109",481160,"us200b2",0.15,20190509,"USA"
"68110",481190,"us200b2",0.15,20190509,"USA"
"68111",481200,"us200b2",0.15,20190509,"USA"
"68112",481310,"us200b2",0.15,20190509,"USA"
"68113",481320,"us200b2",0.15,20190509,"USA"
"68114",481390,"us200b2",0.15,20190509,"USA"
"68115",481420,"us200b2",0,20190509,"USA"
"68116",481490,"us200b2",0,20190509,"USA"
"68117",481620,"us200b2",0.15,20190509,"USA"
"68118",481690,"us200b2",0.15,20190509,"USA"
"68119",481710,"us200b2",0.15,20190509,"USA"
"68120",481720,"us200b2",0.15,20190509,"USA"
"68121",481730,"us200b2",0.15,20190509,"USA"
"68122",481810,"us200b2",0.15,20190509,"USA"
"68123",481820,"us200b2",0.15,20190509,"USA"
"68124",481830,"us200b2",0.15,20190509,"USA"
"68125",481850,"us200b2",0.15,20190509,"USA"
"68126",481890,"us200b2",0.15,20190509,"USA"
"68127",481910,"us200b2",0.15,20190509,"USA"
"68128",481920,"us200b2",0.15,20190509,"USA"
"68129",481930,"us200b2",0.15,20190509,"USA"
"68130",481940,"us200b2",0.15,20190509,"USA"
"68131",481950,"us200b2",0.15,20190509,"USA"
"68132",481960,"us200b2",0.15,20190509,"USA"
"68133",482010,"us200b2",0.15,20190509,"USA"
"68134",482020,"us200b2",0.15,20190509,"USA"
"68135",482030,"us200b2",0.15,20190509,"USA"
"68136",482040,"us200b2",0.15,20190509,"USA"
"68137",482050,"us200b2",0.15,20190509,"USA"
"68138",482090,"us200b2",0.15,20190509,"USA"
"68139",482110,"us200b2",0.15,20190509,"USA"
"68140",482190,"us200b2",0.15,20190509,"USA"
"68141",482210,"us200b2",0.15,20190509,"USA"
"68142",482290,"us200b2",0.15,20190509,"USA"
"68143",482320,"us200b2",0.15,20190509,"USA"
"68144",482340,"us200b2",0.15,20190509,"USA"
"68145",482361,"us200b2",0.15,20190509,"USA"
"68146",482369,"us200b2",0.15,20190509,"USA"
"68147",482370,"us200b2",0.15,20190509,"USA"
"68148",482390,"us200b2",0.15,20190509,"USA"
"68149",490110,"us200b2",0,20190509,"USA"
"68150",490191,"us200b2",0,20190509,"USA"
"68151",490199,"us200b2",0,20190509,"USA"
"68152",490210,"us200b2",0,20190509,"USA"
"68153",490290,"us200b2",0,20190509,"USA"
"68154",490300,"us200b2",0,20190509,"USA"
"68155",490400,"us200b2",0,20190509,"USA"
"68156",490510,"us200b2",0,20190509,"USA"
"68157",490591,"us200b2",0,20190509,"USA"
"68158",490599,"us200b2",0,20190509,"USA"
"68159",490600,"us200b2",0,20190509,"USA"
"68160",490700,"us200b2",0,20190509,"USA"
"68161",490810,"us200b2",0,20190509,"USA"
"68162",490890,"us200b2",0,20190509,"USA"
"68163",490900,"us200b2",0,20190509,"USA"
"68164",491000,"us200b2",0,20190509,"USA"
"68165",491110,"us200b2",0,20190509,"USA"
"68166",491191,"us200b2",0,20190509,"USA"
"68167",491199,"us200b2",0,20190509,"USA"
"68168",500100,"us200b2",0.15,20190509,"USA"
"68169",500200,"us200b2",0.15,20190509,"USA"
"68170",500300,"us200b2",0.15,20190509,"USA"
"68171",500400,"us200b2",0.15,20190509,"USA"
"68172",500500,"us200b2",0.15,20190509,"USA"
"68173",500600,"us200b2",0.15,20190509,"USA"
"68174",500710,"us200b2",0.15,20190509,"USA"
"68175",500720,"us200b2",0.15,20190509,"USA"
"68176",500790,"us200b2",0.15,20190509,"USA"
"68177",510111,"us200b2",0.15,20190509,"USA"
"68178",510119,"us200b2",0.15,20190509,"USA"
"68179",510121,"us200b2",0.15,20190509,"USA"
"68180",510129,"us200b2",0.15,20190509,"USA"
"68181",510130,"us200b2",0.15,20190509,"USA"
"68182",510211,"us200b2",0.15,20190509,"USA"
"68183",510219,"us200b2",0.15,20190509,"USA"
"68184",510220,"us200b2",0.15,20190509,"USA"
"68185",510310,"us200b2",0.15,20190509,"USA"
"68186",510320,"us200b2",0.15,20190509,"USA"
"68187",510330,"us200b2",0.15,20190509,"USA"
"68188",510400,"us200b2",0.15,20190509,"USA"
"68189",510510,"us200b2",0.15,20190509,"USA"
"68190",510521,"us200b2",0.15,20190509,"USA"
"68191",510529,"us200b2",0.15,20190509,"USA"
"68192",510531,"us200b2",0.15,20190509,"USA"
"68193",510539,"us200b2",0.15,20190509,"USA"
"68194",510540,"us200b2",0.15,20190509,"USA"
"68195",510610,"us200b2",0.15,20190509,"USA"
"68196",510620,"us200b2",0.15,20190509,"USA"
"68197",510710,"us200b2",0.15,20190509,"USA"
"68198",510720,"us200b2",0.15,20190509,"USA"
"68199",510810,"us200b2",0.15,20190509,"USA"
"68200",510820,"us200b2",0.15,20190509,"USA"
"68201",510910,"us200b2",0.15,20190509,"USA"
"68202",510990,"us200b2",0.15,20190509,"USA"
"68203",511000,"us200b2",0.15,20190509,"USA"
"68204",511111,"us200b2",0.15,20190509,"USA"
"68205",511119,"us200b2",0.15,20190509,"USA"
"68206",511120,"us200b2",0.15,20190509,"USA"
"68207",511130,"us200b2",0.15,20190509,"USA"
"68208",511190,"us200b2",0.15,20190509,"USA"
"68209",511211,"us200b2",0.15,20190509,"USA"
"68210",511219,"us200b2",0.15,20190509,"USA"
"68211",511220,"us200b2",0.15,20190509,"USA"
"68212",511230,"us200b2",0.15,20190509,"USA"
"68213",511290,"us200b2",0.15,20190509,"USA"
"68214",511300,"us200b2",0.15,20190509,"USA"
"68215",520100,"us200b2",0.15,20190509,"USA"
"68216",520210,"us200b2",0.15,20190509,"USA"
"68217",520291,"us200b2",0.15,20190509,"USA"
"68218",520299,"us200b2",0.15,20190509,"USA"
"68219",520300,"us200b2",0.15,20190509,"USA"
"68220",520411,"us200b2",0.15,20190509,"USA"
"68221",520419,"us200b2",0.15,20190509,"USA"
"68222",520420,"us200b2",0.15,20190509,"USA"
"68223",520511,"us200b2",0.15,20190509,"USA"
"68224",520512,"us200b2",0.15,20190509,"USA"
"68225",520513,"us200b2",0.15,20190509,"USA"
"68226",520514,"us200b2",0.15,20190509,"USA"
"68227",520515,"us200b2",0.15,20190509,"USA"
"68228",520521,"us200b2",0.15,20190509,"USA"
"68229",520522,"us200b2",0.15,20190509,"USA"
"68230",520523,"us200b2",0.15,20190509,"USA"
"68231",520524,"us200b2",0.15,20190509,"USA"
"68232",520526,"us200b2",0.15,20190509,"USA"
"68233",520527,"us200b2",0.15,20190509,"USA"
"68234",520528,"us200b2",0.15,20190509,"USA"
"68235",520531,"us200b2",0.15,20190509,"USA"
"68236",520532,"us200b2",0.15,20190509,"USA"
"68237",520533,"us200b2",0.15,20190509,"USA"
"68238",520534,"us200b2",0.15,20190509,"USA"
"68239",520535,"us200b2",0.15,20190509,"USA"
"68240",520541,"us200b2",0.15,20190509,"USA"
"68241",520542,"us200b2",0.15,20190509,"USA"
"68242",520543,"us200b2",0.15,20190509,"USA"
"68243",520544,"us200b2",0.15,20190509,"USA"
"68244",520546,"us200b2",0.15,20190509,"USA"
"68245",520547,"us200b2",0.15,20190509,"USA"
"68246",520548,"us200b2",0.15,20190509,"USA"
"68247",520611,"us200b2",0.15,20190509,"USA"
"68248",520612,"us200b2",0.15,20190509,"USA"
"68249",520613,"us200b2",0.15,20190509,"USA"
"68250",520614,"us200b2",0.15,20190509,"USA"
"68251",520615,"us200b2",0.15,20190509,"USA"
"68252",520621,"us200b2",0.15,20190509,"USA"
"68253",520622,"us200b2",0.15,20190509,"USA"
"68254",520623,"us200b2",0.15,20190509,"USA"
"68255",520624,"us200b2",0.15,20190509,"USA"
"68256",520625,"us200b2",0.15,20190509,"USA"
"68257",520631,"us200b2",0.15,20190509,"USA"
"68258",520632,"us200b2",0.15,20190509,"USA"
"68259",520633,"us200b2",0.15,20190509,"USA"
"68260",520634,"us200b2",0.15,20190509,"USA"
"68261",520635,"us200b2",0.15,20190509,"USA"
"68262",520641,"us200b2",0.15,20190509,"USA"
"68263",520642,"us200b2",0.15,20190509,"USA"
"68264",520643,"us200b2",0.15,20190509,"USA"
"68265",520644,"us200b2",0.15,20190509,"USA"
"68266",520645,"us200b2",0.15,20190509,"USA"
"68267",520710,"us200b2",0.15,20190509,"USA"
"68268",520790,"us200b2",0.15,20190509,"USA"
"68269",520811,"us200b2",0.15,20190509,"USA"
"68270",520812,"us200b2",0.15,20190509,"USA"
"68271",520813,"us200b2",0.15,20190509,"USA"
"68272",520819,"us200b2",0.15,20190509,"USA"
"68273",520821,"us200b2",0.15,20190509,"USA"
"68274",520822,"us200b2",0.15,20190509,"USA"
"68275",520823,"us200b2",0.15,20190509,"USA"
"68276",520829,"us200b2",0.15,20190509,"USA"
"68277",520831,"us200b2",0.15,20190509,"USA"
"68278",520832,"us200b2",0.15,20190509,"USA"
"68279",520833,"us200b2",0.15,20190509,"USA"
"68280",520839,"us200b2",0.15,20190509,"USA"
"68281",520841,"us200b2",0.15,20190509,"USA"
"68282",520842,"us200b2",0.15,20190509,"USA"
"68283",520843,"us200b2",0.15,20190509,"USA"
"68284",520849,"us200b2",0.15,20190509,"USA"
"68285",520851,"us200b2",0.15,20190509,"USA"
"68286",520852,"us200b2",0.15,20190509,"USA"
"68287",520859,"us200b2",0.15,20190509,"USA"
"68288",520911,"us200b2",0.15,20190509,"USA"
"68289",520912,"us200b2",0.15,20190509,"USA"
"68290",520919,"us200b2",0.15,20190509,"USA"
"68291",520921,"us200b2",0.15,20190509,"USA"
"68292",520922,"us200b2",0.15,20190509,"USA"
"68293",520929,"us200b2",0.15,20190509,"USA"
"68294",520931,"us200b2",0.15,20190509,"USA"
"68295",520932,"us200b2",0.15,20190509,"USA"
"68296",520939,"us200b2",0.15,20190509,"USA"
"68297",520941,"us200b2",0.15,20190509,"USA"
"68298",520942,"us200b2",0.15,20190509,"USA"
